"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2009"	"2009"	"Male"	"M"	14415	1436774	1003.3
	"Mississippi"	"28"	"2010"	"2010"	"Female"	"F"	14482	1526057	949.0
	"Mississippi"	"28"	"2010"	"2010"	"Male"	"M"	14483	1441240	1004.9
	"Mississippi"	"28"	"2011"	"2011"	"Female"	"F"	14388	1531968	939.2
	"Mississippi"	"28"	"2011"	"2011"	"Male"	"M"	14890	1446544	1029.3
	"Mississippi"	"28"	"2012"	"2012"	"Female"	"F"	14639	1535635	953.3
	"Mississippi"	"28"	"2012"	"2012"	"Male"	"M"	14905	1449291	1028.4
	"Mississippi"	"28"	"2013"	"2013"	"Female"	"F"	15010	1536620	976.8
	"Mississippi"	"28"	"2013"	"2013"	"Male"	"M"	15693	1454587	1078.9
	"Mississippi"	"28"	"2014"	"2014"	"Female"	"F"	14744	1539523	957.7
	"Mississippi"	"28"	"2014"	"2014"	"Male"	"M"	15813	1454556	1087.1
	"Mississippi"	"28"	"2015"	"2015"	"Female"	"F"	15395	1540483	999.4
	"Mississippi"	"28"	"2015"	"2015"	"Male"	"M"	16388	1451850	1128.8
	"Mississippi"	"28"	"2016"	"2016"	"Female"	"F"	15335	1539934	995.8
	"Mississippi"	"28"	"2016"	"2016"	"Male"	"M"	16406	1448792	1132.4
	"Mississippi"	"28"	"2017"	"2017"	"Female"	"F"	15624	1538222	1015.7
	"Mississippi"	"28"	"2017"	"2017"	"Male"	"M"	16656	1445878	1152.0
	"Mississippi"	"28"	"2018"	"2018"	"Female"	"F"	15523	1538795	1008.8
	"Mississippi"	"28"	"2018"	"2018"	"Male"	"M"	16778	1447735	1158.9
	"Mississippi"	"28"	"2019"	"2019"	"Female"	"F"	15643	1533857	1019.8
	"Mississippi"	"28"	"2019"	"2019"	"Male"	"M"	17321	1442292	1200.9
	"Mississippi"	"28"	"2020 "	"2020"	"Female"	"F"	19151	1530971	1250.9
	"Mississippi"	"28"	"2020 "	"2020"	"Male"	"M"	21039	1435815	1465.3
	"Missouri"	"29"	"1999"	"1999"	"Female"	"F"	28978	2860166	1013.2
	"Missouri"	"29"	"1999"	"1999"	"Male"	"M"	26953	2701782	997.6
	"Missouri"	"29"	"2000"	"2000"	"Female"	"F"	28589	2875034	994.4
	"Missouri"	"29"	"2000"	"2000"	"Male"	"M"	26276	2720177	966.0
	"Missouri"	"29"	"2001"	"2001"	"Female"	"F"	28662	2895476	989.9
	"Missouri"	"29"	"2001"	"2001"	"Male"	"M"	26320	2745666	958.6
	"Missouri"	"29"	"2002"	"2002"	"Female"	"F"	28813	2910476	990.0
	"Missouri"	"29"	"2002"	"2002"	"Male"	"M"	27127	2764349	981.3
	"Missouri"	"29"	"2003"	"2003"	"Female"	"F"	28946	2926556	989.1
	"Missouri"	"29"	"2003"	"2003"	"Male"	"M"	26636	2782847	957.1
	"Missouri"	"29"	"2004"	"2004"	"Female"	"F"	27738	2942685	942.6
	"Missouri"	"29"	"2004"	"2004"	"Male"	"M"	26212	2805056	934.5
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	27922	2962870	942.4
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	26734	2827430	945.5
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	28094	2987563	940.4
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	26587	2855141	931.2
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	27528	3007493	915.3
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	26638	2880119	924.9
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	28755	3024837	950.6
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	27823	2899079	959.7
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	27406	3042021	900.9
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	26857	2919067	920.1
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	28019	3055450	917.0
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	27262	2933477	929.3
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	28173	3066254	918.8
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	27675	2944434	939.9
	"Missouri"	"29"	"2012"	"2012"	"Female"	"F"	27963	3070952	910.6
	"Missouri"	"29"	"2012"	"2012"	"Male"	"M"	28131	2951036	953.3
	"Missouri"	"29"	"2013"	"2013"	"Female"	"F"	28763	3080214	933.8
	"Missouri"	"29"	"2013"	"2013"	"Male"	"M"	28681	2963957	967.7
	"Missouri"	"29"	"2014"	"2014"	"Female"	"F"	28974	3089367	937.9
	"Missouri"	"29"	"2014"	"2014"	"Male"	"M"	29346	2974222	986.7
	"Missouri"	"29"	"2015"	"2015"	"Female"	"F"	29488	3098627	951.6
	"Missouri"	"29"	"2015"	"2015"	"Male"	"M"	30383	2985045	1017.8
	"Missouri"	"29"	"2016"	"2016"	"Female"	"F"	29435	3100965	949.2
	"Missouri"	"29"	"2016"	"2016"	"Male"	"M"	30438	2992035	1017.3
	"Missouri"	"29"	"2017"	"2017"	"Female"	"F"	30153	3111296	969.1
	"Missouri"	"29"	"2017"	"2017"	"Male"	"M"	31723	3002236	1056.6
	"Missouri"	"29"	"2018"	"2018"	"Female"	"F"	30771	3118889	986.6
	"Missouri"	"29"	"2018"	"2018"	"Male"	"M"	32346	3007563	1075.5
	"Missouri"	"29"	"2019"	"2019"	"Female"	"F"	30044	3124766	961.5
	"Missouri"	"29"	"2019"	"2019"	"Male"	"M"	32357	3012662	1074.0
	"Missouri"	"29"	"2020 "	"2020"	"Female"	"F"	35366	3133825	1128.5
	"Missouri"	"29"	"2020 "	"2020"	"Male"	"M"	38521	3017723	1276.5
	"Montana"	"30"	"1999"	"1999"	"Female"	"F"	4019	450543	892.0
	"Montana"	"30"	"1999"	"1999"	"Male"	"M"	4109	446964	919.3
	"Montana"	"30"	"2000"	"2000"	"Female"	"F"	3896	452715	860.6
	"Montana"	"30"	"2000"	"2000"	"Male"	"M"	4200	449480	934.4
	"Montana"	"30"	"2001"	"2001"	"Female"	"F"	4036	454683	887.7
	"Montana"	"30"	"2001"	"2001"	"Male"	"M"	4229	452278	935.0
	"Montana"	"30"	"2002"	"2002"	"Female"	"F"	4311	456712	943.9
	"Montana"	"30"	"2002"	"2002"	"Male"	"M"	4195	454955	922.1
	"Montana"	"30"	"2003"	"2003"	"Female"	"F"	4120	460116	895.4
	"Montana"	"30"	"2003"	"2003"	"Male"	"M"	4347	459514	946.0
	"Montana"	"30"	"2004"	"2004"	"Female"	"F"	4024	465000	865.4
	"Montana"	"30"	"2004"	"2004"	"Male"	"M"	4070	465009	875.3
	"Montana"	"30"	"2005"	"2005"	"Female"	"F"	4203	469780	894.7
	"Montana"	"30"	"2005"	"2005"	"Male"	"M"	4325	470322	919.6
	"Montana"	"30"	"2006"	"2006"	"Female"	"F"	4177	475341	878.7
	"Montana"	"30"	"2006"	"2006"	"Male"	"M"	4295	477351	899.8
	"Montana"	"30"	"2007"	"2007"	"Female"	"F"	4250	480939	883.7
	"Montana"	"30"	"2007"	"2007"	"Male"	"M"	4374	483767	904.2
	"Montana"	"30"	"2008"	"2008"	"Female"	"F"	4383	486477	901.0
	"Montana"	"30"	"2008"	"2008"	"Male"	"M"	4530	489938	924.6
	"Montana"	"30"	"2009"	"2009"	"Female"	"F"	4295	490122	876.3
	"Montana"	"30"	"2009"	"2009"	"Male"	"M"	4435	493860	898.0
	"Montana"	"30"	"2010"	"2010"	"Female"	"F"	4285	492748	869.6
	"Montana"	"30"	"2010"	"2010"	"Male"	"M"	4542	496667	914.5
	"Montana"	"30"	"2011"	"2011"	"Female"	"F"	4410	496966	887.4
	"Montana"	"30"	"2011"	"2011"	"Male"	"M"	4705	501233	938.7
	"Montana"	"30"	"2012"	"2012"	"Female"	"F"	4320	500192	863.7
	"Montana"	"30"	"2012"	"2012"	"Male"	"M"	4656	504949	922.1
	"Montana"	"30"	"2013"	"2013"	"Female"	"F"	4602	505367	910.6
	"Montana"	"30"	"2013"	"2013"	"Male"	"M"	4909	509798	962.9
	"Montana"	"30"	"2014"	"2014"	"Female"	"F"	4535	509456	890.2
	"Montana"	"30"	"2014"	"2014"	"Male"	"M"	4846	514123	942.6
	"Montana"	"30"	"2015"	"2015"	"Female"	"F"	4688	513619	912.7
	"Montana"	"30"	"2015"	"2015"	"Male"	"M"	5254	519330	1011.7
	"Montana"	"30"	"2016"	"2016"	"Female"	"F"	4754	517745	918.2
	"Montana"	"30"	"2016"	"2016"	"Male"	"M"	5151	524775	981.6
	"Montana"	"30"	"2017"	"2017"	"Female"	"F"	4902	521537	939.9
	"Montana"	"30"	"2017"	"2017"	"Male"	"M"	5298	528956	1001.6
	"Montana"	"30"	"2018"	"2018"	"Female"	"F"	4676	527453	886.5
	"Montana"	"30"	"2018"	"2018"	"Male"	"M"	5316	534852	993.9
	"Montana"	"30"	"2019"	"2019"	"Female"	"F"	4832	530712	910.5
	"Montana"	"30"	"2019"	"2019"	"Male"	"M"	5570	538066	1035.2
	"Montana"	"30"	"2020 "	"2020"	"Female"	"F"	5407	536476	1007.9
	"Montana"	"30"	"2020 "	"2020"	"Male"	"M"	6620	544101	1216.7
	"Nebraska"	"31"	"1999"	"1999"	"Female"	"F"	8159	865531	942.7
	"Nebraska"	"31"	"1999"	"1999"	"Male"	"M"	7420	839233	884.1
	"Nebraska"	"31"	"2000"	"2000"	"Female"	"F"	7797	867912	898.4
	"Nebraska"	"31"	"2000"	"2000"	"Male"	"M"	7195	843351	853.1
	"Nebraska"	"31"	"2001"	"2001"	"Female"	"F"	7995	871208	917.7
	"Nebraska"	"31"	"2001"	"2001"	"Male"	"M"	7179	848628	846.0
	"Nebraska"	"31"	"2002"	"2002"	"Female"	"F"	8208	874803	938.3
	"Nebraska"	"31"	"2002"	"2002"	"Male"	"M"	7530	853489	882.3
	"Nebraska"	"31"	"2003"	"2003"	"Female"	"F"	8090	879362	920.0
	"Nebraska"	"31"	"2003"	"2003"	"Male"	"M"	7375	859281	858.3
	"Nebraska"	"31"	"2004"	"2004"	"Female"	"F"	7525	883984	851.3
	"Nebraska"	"31"	"2004"	"2004"	"Male"	"M"	7132	865386	824.1
	"Nebraska"	"31"	"2005"	"2005"	"Female"	"F"	7723	889468	868.3
	"Nebraska"	"31"	"2005"	"2005"	"Male"	"M"	7240	872029	830.2
	"Nebraska"	"31"	"2006"	"2006"	"Female"	"F"	7692	894687	859.7
	"Nebraska"	"31"	"2006"	"2006"	"Male"	"M"	7207	878006	820.8
	"Nebraska"	"31"	"2007"	"2007"	"Female"	"F"	7992	900106	887.9
	"Nebraska"	"31"	"2007"	"2007"	"Male"	"M"	7271	883334	823.1
	"Nebraska"	"31"	"2008"	"2008"	"Female"	"F"	8017	905814	885.1
	"Nebraska"	"31"	"2008"	"2008"	"Male"	"M"	7444	890564	835.9
	"Nebraska"	"31"	"2009"	"2009"	"Female"	"F"	7673	913619	839.8
	"Nebraska"	"31"	"2009"	"2009"	"Male"	"M"	7137	899064	793.8
	"Nebraska"	"31"	"2010"	"2010"	"Female"	"F"	7708	920045	837.8
	"Nebraska"	"31"	"2010"	"2010"	"Male"	"M"	7463	906296	823.5
	"Nebraska"	"31"	"2011"	"2011"	"Female"	"F"	7939	927392	856.1
	"Nebraska"	"31"	"2011"	"2011"	"Male"	"M"	7537	915249	823.5
	"Nebraska"	"31"	"2012"	"2012"	"Female"	"F"	7920	933223	848.7
	"Nebraska"	"31"	"2012"	"2012"	"Male"	"M"	7739	922302	839.1
	"Nebraska"	"31"	"2013"	"2013"	"Female"	"F"	8072	938690	859.9
	"Nebraska"	"31"	"2013"	"2013"	"Male"	"M"	7682	929826	826.2
	"Nebraska"	"31"	"2014"	"2014"	"Female"	"F"	7953	944640	841.9
	"Nebraska"	"31"	"2014"	"2014"	"Male"	"M"	8025	936863	856.6
	"Nebraska"	"31"	"2015"	"2015"	"Female"	"F"	8414	951022	884.7
	"Nebraska"	"31"	"2015"	"2015"	"Male"	"M"	8326	945168	880.9
	"Nebraska"	"31"	"2016"	"2016"	"Female"	"F"	8188	956445	856.1
	"Nebraska"	"31"	"2016"	"2016"	"Male"	"M"	8029	950671	844.6
	"Nebraska"	"31"	"2017"	"2017"	"Female"	"F"	8370	961945	870.1
	"Nebraska"	"31"	"2017"	"2017"	"Male"	"M"	8508	958131	888.0
	"Nebraska"	"31"	"2018"	"2018"	"Female"	"F"	8375	965886	867.1
	"Nebraska"	"31"	"2018"	"2018"	"Male"	"M"	8529	963382	885.3
	"Nebraska"	"31"	"2019"	"2019"	"Female"	"F"	8446	967959	872.6
	"Nebraska"	"31"	"2019"	"2019"	"Male"	"M"	8524	966449	882.0
	"Nebraska"	"31"	"2020 "	"2020"	"Female"	"F"	9507	969739	980.4
	"Nebraska"	"31"	"2020 "	"2020"	"Male"	"M"	10042	967813	1037.6
	"Nevada"	"32"	"1999"	"1999"	"Female"	"F"	6741	949422	710.0
	"Nevada"	"32"	"1999"	"1999"	"Male"	"M"	8341	985296	846.5
	"Nevada"	"32"	"2000"	"2000"	"Female"	"F"	6845	980206	698.3
	"Nevada"	"32"	"2000"	"2000"	"Male"	"M"	8416	1018051	826.7
	"Nevada"	"32"	"2001"	"2001"	"Female"	"F"	7411	1030850	718.9
	"Nevada"	"32"	"2001"	"2001"	"Male"	"M"	8874	1067549	831.2
	"Nevada"	"32"	"2002"	"2002"	"Female"	"F"	7826	1069764	731.6
	"Nevada"	"32"	"2002"	"2002"	"Male"	"M"	9101	1104027	824.3
	"Nevada"	"32"	"2003"	"2003"	"Female"	"F"	8117	1108135	732.5
	"Nevada"	"32"	"2003"	"2003"	"Male"	"M"	9741	1140715	853.9
	"Nevada"	"32"	"2004"	"2004"	"Female"	"F"	8177	1156586	707.0
	"Nevada"	"32"	"2004"	"2004"	"Male"	"M"	9752	1189636	819.7
	"Nevada"	"32"	"2005"	"2005"	"Female"	"F"	8595	1198846	716.9
	"Nevada"	"32"	"2005"	"2005"	"Male"	"M"	10434	1233297	846.0
	"Nevada"	"32"	"2006"	"2006"	"Female"	"F"	8531	1243993	685.8
	"Nevada"	"32"	"2006"	"2006"	"Male"	"M"	10341	1278665	808.7
	"Nevada"	"32"	"2007"	"2007"	"Female"	"F"	8392	1284052	653.6
	"Nevada"	"32"	"2007"	"2007"	"Male"	"M"	10295	1317020	781.7
	"Nevada"	"32"	"2008"	"2008"	"Female"	"F"	8733	1310601	666.3
	"Nevada"	"32"	"2008"	"2008"	"Male"	"M"	10602	1343029	789.4
	"Nevada"	"32"	"2009"	"2009"	"Female"	"F"	8695	1327618	654.9
	"Nevada"	"32"	"2009"	"2009"	"Male"	"M"	10529	1357047	775.9
	"Nevada"	"32"	"2010"	"2010"	"Female"	"F"	8985	1336935	672.1
	"Nevada"	"32"	"2010"	"2010"	"Male"	"M"	10638	1363616	780.1
	"Nevada"	"32"	"2011"	"2011"	"Female"	"F"	9350	1348764	693.2
	"Nevada"	"32"	"2011"	"2011"	"Male"	"M"	10993	1374558	799.7
	"Nevada"	"32"	"2012"	"2012"	"Female"	"F"	9498	1367724	694.4
	"Nevada"	"32"	"2012"	"2012"	"Male"	"M"	11287	1391207	811.3
	"Nevada"	"32"	"2013"	"2013"	"Female"	"F"	9870	1384702	712.8
	"Nevada"	"32"	"2013"	"2013"	"Male"	"M"	11598	1405434	825.2
	"Nevada"	"32"	"2014"	"2014"	"Female"	"F"	9733	1412306	689.2
	"Nevada"	"32"	"2014"	"2014"	"Male"	"M"	12060	1426793	845.3
	"Nevada"	"32"	"2015"	"2015"	"Female"	"F"	10424	1440294	723.7
	"Nevada"	"32"	"2015"	"2015"	"Male"	"M"	12455	1450551	858.6
	"Nevada"	"32"	"2016"	"2016"	"Female"	"F"	10729	1466061	731.8
	"Nevada"	"32"	"2016"	"2016"	"Male"	"M"	13173	1473997	893.7
	"Nevada"	"32"	"2017"	"2017"	"Female"	"F"	11007	1494290	736.6
	"Nevada"	"32"	"2017"	"2017"	"Male"	"M"	13650	1503749	907.7
	"Nevada"	"32"	"2018"	"2018"	"Female"	"F"	10900	1512837	720.5
	"Nevada"	"32"	"2018"	"2018"	"Male"	"M"	13815	1521555	908.0
	"Nevada"	"32"	"2019"	"2019"	"Female"	"F"	11285	1535329	735.0
	"Nevada"	"32"	"2019"	"2019"	"Male"	"M"	14301	1544827	925.7
	"Nevada"	"32"	"2020 "	"2020"	"Female"	"F"	13411	1565619	856.6
	"Nevada"	"32"	"2020 "	"2020"	"Male"	"M"	17207	1572640	1094.1
	"New Hampshire"	"33"	"1999"	"1999"	"Female"	"F"	4958	621409	797.9
	"New Hampshire"	"33"	"1999"	"1999"	"Male"	"M"	4579	600605	762.4
	"New Hampshire"	"33"	"2000"	"2000"	"Female"	"F"	4991	628099	794.6
	"New Hampshire"	"33"	"2000"	"2000"	"Male"	"M"	4706	607687	774.4
	"New Hampshire"	"33"	"2001"	"2001"	"Female"	"F"	5074	637412	796.0
	"New Hampshire"	"33"	"2001"	"2001"	"Male"	"M"	4741	618105	767.0
	"New Hampshire"	"33"	"2002"	"2002"	"Female"	"F"	5092	643680	791.1
	"New Hampshire"	"33"	"2002"	"2002"	"Male"	"M"	4761	625409	761.3
	"New Hampshire"	"33"	"2003"	"2003"	"Female"	"F"	5012	648513	772.8
	"New Hampshire"	"33"	"2003"	"2003"	"Male"	"M"	4696	631327	743.8
	"New Hampshire"	"33"	"2004"	"2004"	"Female"	"F"	5259	653845	804.3
	"New Hampshire"	"33"	"2004"	"2004"	"Male"	"M"	4852	636276	762.6
	"New Hampshire"	"33"	"2005"	"2005"	"Female"	"F"	5280	657932	802.5
	"New Hampshire"	"33"	"2005"	"2005"	"Male"	"M"	4914	640560	767.1
	"New Hampshire"	"33"	"2006"	"2006"	"Female"	"F"	5184	662773	782.2
	"New Hampshire"	"33"	"2006"	"2006"	"Male"	"M"	4876	645616	755.2
	"New Hampshire"	"33"	"2007"	"2007"	"Female"	"F"	5356	664987	805.4
	"New Hampshire"	"33"	"2007"	"2007"	"Male"	"M"	4947	647553	764.0
	"New Hampshire"	"33"	"2008"	"2008"	"Female"	"F"	5163	666576	774.6
	"New Hampshire"	"33"	"2008"	"2008"	"Male"	"M"	5105	649330	786.2
	"New Hampshire"	"33"	"2009"	"2009"	"Female"	"F"	5068	666875	760.0
	"New Hampshire"	"33"	"2009"	"2009"	"Male"	"M"	5032	649227	775.1
	"New Hampshire"	"33"	"2010"	"2010"	"Female"	"F"	5181	667076	776.7
	"New Hampshire"	"33"	"2010"	"2010"	"Male"	"M"	5020	649394	773.0
	"New Hampshire"	"33"	"2011"	"2011"	"Female"	"F"	5468	667341	819.4
	"New Hampshire"	"33"	"2011"	"2011"	"Male"	"M"	5355	650853	822.8
	"New Hampshire"	"33"	"2012"	"2012"	"Female"	"F"	5378	668481	804.5
	"New Hampshire"	"33"	"2012"	"2012"	"Male"	"M"	5352	652237	820.6
	"New Hampshire"	"33"	"2013"	"2013"	"Female"	"F"	5476	669746	817.6
	"New Hampshire"	"33"	"2013"	"2013"	"Male"	"M"	5421	653713	829.3
	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	5765	671344	858.7
	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	5751	655469	877.4
	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	5982	672952	888.9
	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	6002	657656	912.6
	"New Hampshire"	"33"	"2016"	"2016"	"Female"	"F"	5878	673935	872.2
	"New Hampshire"	"33"	"2016"	"2016"	"Male"	"M"	6325	660860	957.1
	"New Hampshire"	"33"	"2017"	"2017"	"Female"	"F"	6034	677786	890.3
	"New Hampshire"	"33"	"2017"	"2017"	"Male"	"M"	6470	665009	972.9
	"New Hampshire"	"33"	"2018"	"2018"	"Female"	"F"	6214	684192	908.2
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	6560	672266	975.8
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	6160	685918	898.1
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	6584	673793	977.2
	"New Hampshire"	"33"	"2020 "	"2020"	"Female"	"F"	6563	689281	952.2
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	7137	676994	1054.2
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	38580	4304271	896.3
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	35401	4055321	873.0
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	39051	4331537	901.6
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	35749	4082813	875.6
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	39176	4369932	896.5
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	35534	4122739	861.9
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	39204	4398801	891.2
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	34805	4153842	837.9
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	38780	4421964	877.0
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	34909	4179438	835.3
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	37647	4436964	848.5
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	33724	4197597	803.4
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	37798	4443545	850.6
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	34165	4208429	811.8
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	36728	4448099	825.7
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	33628	4213580	798.1
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	36451	4455148	818.2
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	33211	4222737	786.5
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	36612	4469901	819.1
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	33414	4241189	787.8
	"New Jersey"	"34"	"2009"	"2009"	"Female"	"F"	35596	4493506	792.2
	"New Jersey"	"34"	"2009"	"2009"	"Male"	"M"	32681	4262096	766.8
	"New Jersey"	"34"	"2010"	"2010"	"Female"	"F"	36026	4512294	798.4
	"New Jersey"	"34"	"2010"	"2010"	"Male"	"M"	33469	4279600	782.1
	"New Jersey"	"34"	"2011"	"2011"	"Female"	"F"	36681	4520963	811.4
	"New Jersey"	"34"	"2011"	"2011"	"Male"	"M"	33877	4300192	787.8
	"New Jersey"	"34"	"2012"	"2012"	"Female"	"F"	36482	4540905	803.4
	"New Jersey"	"34"	"2012"	"2012"	"Male"	"M"	34052	4323685	787.6
	"New Jersey"	"34"	"2013"	"2013"	"Female"	"F"	36749	4555374	806.7
	"New Jersey"	"34"	"2013"	"2013"	"Male"	"M"	34654	4343965	797.8
	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	36732	4576223	802.7
	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	34584	4361952	792.9
	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	37151	4585897	810.1
	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	35120	4372116	803.3
	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	37510	4576725	819.6
	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	35645	4367744	816.1
	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	38088	4609070	826.4
	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	36758	4396574	836.1
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	38214	4556326	838.7
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	37551	4352194	862.8
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	37811	4541603	832.5
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	37199	4340587	857.0
	"New Jersey"	"34"	"2020 "	"2020"	"Female"	"F"	47058	4539322	1036.7
	"New Jersey"	"34"	"2020 "	"2020"	"Male"	"M"	48945	4343049	1127.0
	"New Mexico"	"35"	"1999"	"1999"	"Female"	"F"	6458	918661	703.0
	"New Mexico"	"35"	"1999"	"1999"	"Male"	"M"	7218	889421	811.5
	"New Mexico"	"35"	"2000"	"2000"	"Female"	"F"	6356	924729	687.3
	"New Mexico"	"35"	"2000"	"2000"	"Male"	"M"	7069	894317	790.4
	"New Mexico"	"35"	"2001"	"2001"	"Female"	"F"	6705	930387	720.7
	"New Mexico"	"35"	"2001"	"2001"	"Male"	"M"	7424	901303	823.7
	"New Mexico"	"35"	"2002"	"2002"	"Female"	"F"	6701	941856	711.5
	"New Mexico"	"35"	"2002"	"2002"	"Male"	"M"	7643	913453	836.7
	"New Mexico"	"35"	"2003"	"2003"	"Female"	"F"	7019	952303	737.1
	"New Mexico"	"35"	"2003"	"2003"	"Male"	"M"	7786	925271	841.5
	"New Mexico"	"35"	"2004"	"2004"	"Female"	"F"	6748	964738	699.5
	"New Mexico"	"35"	"2004"	"2004"	"Male"	"M"	7550	939070	804.0
	"New Mexico"	"35"	"2005"	"2005"	"Female"	"F"	7085	978520	724.1
	"New Mexico"	"35"	"2005"	"2005"	"Male"	"M"	7898	953754	828.1
	"New Mexico"	"35"	"2006"	"2006"	"Female"	"F"	7292	993969	733.6
	"New Mexico"	"35"	"2006"	"2006"	"Male"	"M"	8004	968168	826.7
	"New Mexico"	"35"	"2007"	"2007"	"Female"	"F"	7205	1007922	714.8
	"New Mexico"	"35"	"2007"	"2007"	"Male"	"M"	8277	982148	842.7
	"New Mexico"	"35"	"2008"	"2008"	"Female"	"F"	7654	1018578	751.4
	"New Mexico"	"35"	"2008"	"2008"	"Male"	"M"	8351	992084	841.8
	"New Mexico"	"35"	"2009"	"2009"	"Female"	"F"	7397	1031238	717.3
	"New Mexico"	"35"	"2009"	"2009"	"Male"	"M"	8246	1005564	820.0
	"New Mexico"	"35"	"2010"	"2010"	"Female"	"F"	7597	1041758	729.2
	"New Mexico"	"35"	"2010"	"2010"	"Male"	"M"	8334	1017421	819.1
	"New Mexico"	"35"	"2011"	"2011"	"Female"	"F"	7836	1052114	744.8
	"New Mexico"	"35"	"2011"	"2011"	"Male"	"M"	8616	1030110	836.4
	"New Mexico"	"35"	"2012"	"2012"	"Female"	"F"	7706	1052831	731.9
	"New Mexico"	"35"	"2012"	"2012"	"Male"	"M"	9004	1032707	871.9
	"New Mexico"	"35"	"2013"	"2013"	"Female"	"F"	7868	1051678	748.1
	"New Mexico"	"35"	"2013"	"2013"	"Male"	"M"	8937	1033609	864.6
	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	8195	1052690	778.5
	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	9384	1032882	908.5
	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	8155	1051688	775.4
	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	9530	1033421	922.2
	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	8503	1050352	809.5
	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	9862	1030663	956.9
	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	8627	1053926	818.6
	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	10046	1034144	971.4
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	8630	1058143	815.6
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	10377	1037285	1000.4
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	8915	1059397	841.5
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	10597	1037432	1021.5
